HCIid	drug	fit_GR	fit_rel_cell	experiment	concentration_points	ctrl_cell_doublings	GR50	GRmax	GR_AOC	GEC50	GRinf	h_GR	r2_GR	pval_GR	flat_fit_GR	IC50	Emax	AUC	EC50	Einf	h	r2_rel_cell	pval_rel_cell	flat_fit_rel_cell
11971	entinostat	sigmoid	sigmoid	11971 entinostat	8	1.38826960526184	0.520584008724582	-0.991877543761644	0.628538789406565	0.981997648679566	-1	1.73108593220813	0.939550487695121	1.67177121663103e-38	NA	0.809870006338032	0.000283117570764634	0.670168250032389	0.809870006338032	0	1.89536585338561	0.936934030662776	6.21795156565052e-38	NA
11971	enzalutamide	flat	flat	11971 enzalutamide	8	1.38826960526184	Inf	0.926772797504997	0.0534248151237945	0	0.926772797504997	0.01	-0.0087955356974676	1	0.946634760633522	Inf	0.953113902625196	0.967328520850639	0	0.953113902625196	0.01	-0.00891735184558384	1	0.967397157625797
11971	epz011989	sigmoid	sigmoid	11971 epz011989	8	1.38826960526184	26.619850922339	0.198564432125548	0.0695478224968305	24.4016745853607	0.176376488957614	5	0.428419864029089	2.94707338230474e-08	NA	54.8187917329539	0.563883923495561	0.960088035130633	54.8187917329539	0	2.79307780521796	0.435850598893448	1.96434639672226e-08	NA
11971	eribulin	flat	flat	11971 eribulin	8	1.38826960526184	-Inf	-0.937628937952706	1.76239193487979	0	-0.937628937952706	0.01	3.88854286548224e-08	0.999998794552415	-0.769604705630829	-Inf	0.00659142227298728	0.0574810641423291	0	0.00659142227298728	0.01	7.38586081183712e-10	0.999999977103831	0.0551557757531262
11971	everolimus	sigmoid	sigmoid	11971 everolimus	8	1.38826960526184	0.0395071417923684	-0.974278561377564	0.657979041934972	2.54778788078709	-1	0.263677540458677	0.544694243154913	2.55503813899576e-11	NA	0.661011422790118	0.00218661074977743	0.59696110902323	0.661011422790118	0	0.216391124576863	0.489640143080987	8.79370145271975e-10	NA
11971	fulvestrant	sigmoid	sigmoid	11971 fulvestrant	8	1.38826960526184	Inf	0.630039362848616	0.0892162773176852	2.39093620063494	0.731403661182154	5	0.422972015201638	3.95460545151079e-08	NA	Inf	0.759395772999495	0.939702917001591	2.41826248382877	0.822011714976894	5	0.374683700297152	4.77630693971668e-07	NA
11971	ixazomib	sigmoid	sigmoid	11971 ixazomib	8	1.38826960526184	1.55770835919134	-0.954407054298691	0.509429791110356	2.63935291078914	-1	2.08339599989613	0.951591915341033	1.70787028672179e-41	NA	2.14163624082863	0.00506637841604421	0.721377713499036	2.14163624082863	0	1.67213926280048	0.931265116733877	8.96382114418231e-37	NA
11971	lapatinib	sigmoid	sigmoid	11971 lapatinib	8	1.38826960526184	16.3220194974009	-0.76333781391823	0.165884636688583	24.2604696569503	-1	2.77194126630846	0.968026690376094	4.45056750912085e-47	NA	20.7154807811839	0.0691963564668334	0.906372073631072	20.7154807811839	0	2.93517731796756	0.964133168795027	1.56849549940718e-45	NA
11971	m3814	sigmoid	sigmoid	11971 m3814	8	1.38826960526184	2.86720512228502	0.143425192856277	0.316991619097796	292.070207943474	-1	0.23760681467792	0.4984853428849	5.11437458309493e-10	NA	73.0880958873492	0.486504926037838	0.801772951827438	65.550325264435	0.0130876545605718	0.243680569222697	0.550155823523691	1.75762079202644e-11	NA
11971	m6620	sigmoid	sigmoid	11971 m6620	8	1.38826960526184	0.418775508880341	-0.991133796117001	0.685247551160496	0.601412661080922	-0.97806874113809	2.99459736626713	0.991905325443942	1.4262024416609e-65	NA	0.526989348874904	0.000471829927755654	0.642596356681398	0.52682189072412	0.000526972496340439	3.31797754544749	0.988540339976758	6.8284752289722e-61	NA
11971	methoxyamine	sigmoid	sigmoid	11971 methoxyamine	8	1.38826960526184	28.0954407899049	-0.712306772319989	0.116822797097954	34.9993598541204	-1	5	0.983835764992994	2.91883693201803e-56	NA	30.7998083498544	0.0812962059149534	0.936347111784994	30.7998083498544	0	5	0.984245399938851	1.31713068784631e-56	NA
11971	mk2206	sigmoid	sigmoid	11971 mk2206	8	1.38826960526184	19.7914960101559	-0.943678196715917	0.163263535404898	24.6548789211282	-1	5	0.98311497752977	1.12862828623879e-55	NA	21.3705181112337	0.00677198405364321	0.912089996772575	21.3705181112337	0	5	0.975237350109689	1.61328330145065e-50	NA
11971	navitoclax	sigmoid	sigmoid	11971 navitoclax	8	1.38826960526184	4.65470637781527	-0.957791515821679	0.310931381091815	7.86353160799389	-0.998647640283055	2.09344079510146	0.981993873091056	8.27998423412075e-55	NA	6.27193715858256	0.0040672983927097	0.822439881910314	6.27193715858256	0	2.1579695911848	0.979359569419679	5.70533748430486e-53	NA
11971	neratinib	sigmoid	sigmoid	11971 neratinib	8	1.38826960526184	1.11773971497466	-0.987111636500381	0.491799251171399	3.21730582043778	-1	1.03913650736205	0.94899547549006	8.62719867346886e-41	NA	2.16143179153378	0.000992139374199097	0.721427668837735	2.16143179153378	0	0.959305374857392	0.933094394888156	3.88452204767184e-37	NA
11971	niraparib	sigmoid	sigmoid	11971 niraparib	8	1.38826960526184	2.33448430512297	-0.949761397118795	0.38313732985439	5.41841118181946	-1	1.30474718200099	0.960879989724871	2.31402350351208e-44	NA	3.77996938724182	0.00581992981582811	0.780908172566477	3.77996938724182	0	1.36431996186217	0.934275424091898	2.23646222306458e-37	NA
11971	olaparib	sigmoid	sigmoid	11971 olaparib	8	1.38826960526184	48.0158590517103	0.484803423530347	0.0899399569805324	92.8580441314317	-0.33491503813338	0.777392470611466	0.650160751257853	7.24310003384309e-15	NA	151.443101445096	0.662266887937779	0.935437529767489	151.443101445096	0	0.637622065429187	0.598237354623272	5.28513644325532e-13	NA
11971	palbociclib	sigmoid	sigmoid	11971 palbociclib	8	1.38826960526184	1.88630658273562	-0.963416884977871	0.368343952635506	7.50928147982947	-1	0.795220509152151	0.845560507122719	7.10410502993221e-26	NA	4.60886676430308	0.00359568748281207	0.783668976754808	4.60886676430308	0	0.69017963347816	0.854155813706263	1.20382338252568e-26	NA
11971	pevonedistat	sigmoid	sigmoid	11971 pevonedistat	8	1.38826960526184	0.00797581778837678	-0.98775380998782	0.993154989475913	0.0990076327975004	-1	0.436167940592031	0.876130977251746	7.61805405423883e-29	NA	0.0425572148393468	0.000740574366012712	0.447740021804249	0.0425572148393468	0	0.486879542312537	0.890121886351636	1.85458628844442e-30	NA
11971	pinometostat	sigmoid	sigmoid	11971 pinometostat	8	1.38826960526184	Inf	0.815753072308984	0.0307035985332295	44.13698404804	0.716999163116746	5	0.205210182086771	0.000808762741885484	NA	Inf	0.872526038859821	0.979545033040119	38.3619082011947	0.838636204528514	5	0.21835350131272	0.000482305253174382	NA
11971	ro4929097	sigmoid	sigmoid	11971 ro4929097	8	1.38826960526184	73.825225386332	0.681588289054227	0.0403376287238455	157.14907800595	-1	1.45416334774678	0.458817329435911	5.41577139576245e-09	NA	113.815010016128	0.791565438574266	0.97500346494828	113.815010016128	0	1.62306011958132	0.46714699711449	3.34834303724644e-09	NA
11971	romidepsin	sigmoid	sigmoid	11971 romidepsin	8	1.38826960526184	0.000210717733203743	-0.959657800665932	1.73865455480872	0.000259466914114061	-0.910637399101761	4.98385593035148	0.855605454360541	8.83231284368533e-27	NA	6.42387243716491e-05	0.00441640635551635	0.102586103118357	6.42387162124314e-05	1.76012358950565e-08	0.277154239090921	0.518547461398688	1.44263980449079e-10	NA
11971	ruxolitinib	sigmoid	sigmoid	11971 ruxolitinib	8	1.38826960526184	34.1915756109775	-0.380640711239632	0.0935055469627429	42.593503612798	-1	5	0.903085526946827	3.78484240592145e-32	NA	39.3453426513491	0.231784481692838	0.947118300525085	39.3453426513491	0	5	0.895766167078586	3.61634579099885e-31	NA
11971	savolitinib	flat	flat	11971 savolitinib	8	1.38826960526184	Inf	0.976899999269491	0.0170574016517382	0	0.976899999269491	0.01	0.0147247045327523	0.631372118950383	0.982805147950749	Inf	0.987445740016125	0.990588455229339	0	0.987445740016125	0.01	0.0152284369673171	0.621441814995426	0.990516124900535
11971	selumetinib	sigmoid	sigmoid	11971 selumetinib	8	1.38826960526184	1.74890656381978	0.176252104891322	0.291977809580038	1.30410683795106	0.082056910023548	0.610833711187533	0.670748249535541	1.10502185990651e-15	NA	27.6966046361107	0.484672128971821	0.811283861658166	1.15449576418895	0.426559213665219	0.603631919774617	0.612759547145256	1.68811605127696e-13	NA
11971	sorafenib	sigmoid	sigmoid	11971 sorafenib	8	1.38826960526184	4.22019438639099	-0.985607343080916	0.357200266984253	5.92026333192481	-0.987672528381502	3.22115467275437	0.988177243278002	1.79589668126255e-60	NA	5.13046893256424	0.00135386785928648	0.809612677448091	5.12842430719412	0.000635463580302629	3.19046180036301	0.980241902112027	1.47264855231851e-53	NA
11971	tak243	sigmoid	sigmoid	11971 tak243	8	1.38826960526184	0.138874126180167	-0.972440008298381	0.835092818586761	0.252746186371742	-0.966397015089071	1.79679952469051	0.963656882598829	2.36095379376013e-45	NA	0.208817862160682	0.00203450093675135	0.557183785050679	0.208503958461506	0.00152259580489941	2.02731531981855	0.97545908445753	1.22071304446596e-50	NA
11971	talazoparib	sigmoid	sigmoid	11971 talazoparib	8	1.38826960526184	0.0949117140602049	-0.317335065805586	0.589837341704773	0.201555500751759	-0.303242272745126	0.629447843967511	0.806196691866924	8.09462558788011e-23	NA	0.459129901549489	0.234023903167005	0.64404264523291	0.160171342868284	0.238908782861158	0.616983211848447	0.847737554182068	4.57484992067722e-26	NA
11971	taselisib	sigmoid	sigmoid	11971 taselisib	8	1.38826960526184	8.26404175925089	-0.749474938159307	0.238164957776729	16.2106946360507	-1	1.63057546395584	0.928320441586196	3.2904474259007e-36	NA	12.7584744511526	0.0968907133861404	0.859334112649541	12.7584744511526	0	1.43201386952987	0.900684748374324	8.08154443835651e-32	NA
11971	tivatinib	sigmoid	sigmoid	11971 tivatinib	8	1.38826960526184	0.384370606942201	-0.80371578401793	0.634666368435553	0.455656261355289	-0.670592855547394	5	0.941567525998264	5.83824760495779e-39	NA	0.444785728375142	0.0504456345611151	0.651428035909901	0.424954036526977	0.101961043005676	5	0.932816402737904	4.41734043255831e-37	NA
11971	triapine	sigmoid	sigmoid	11971 triapine	8	1.38826960526184	1.03696106803872	-0.888236064137032	0.542719905694998	1.33827426291197	-0.815487365695909	3.79225974680803	0.988062262089525	2.42428254994941e-60	NA	1.25405374104793	0.0206416358860815	0.702814375504128	1.2287375321629	0.0402097393966275	4.11088835532873	0.995358924101181	4.62571418476531e-73	NA
11971	venetoclax	sigmoid	sigmoid	11971 venetoclax	8	1.38826960526184	24.0305361276664	-0.0988957055647583	0.109390169757073	44.7362833355562	-1	1.7677938041228	0.826357985584421	2.68719559187938e-24	NA	35.6169006906625	0.349610971878029	0.934060555300537	35.6169006906625	0	1.82100673871986	0.894625466632852	5.06763815807941e-31	NA
11971	vinorelbine	sigmoid	sigmoid	11971 vinorelbine	8	1.38826960526184	0.00113667783082891	-0.94137066058553	1.54539374495262	0.00150141660632727	-0.772073794535056	3.35536543638762	0.853566339065804	1.36417009440286e-26	NA	0.000686574855741325	0.00611296927956135	0.171929365140223	0.000635521191959945	0.056195895468332	1.54296769851117	0.902182658889863	5.0453518781597e-32	NA
11971	zw41654	sigmoid	sigmoid	11971 zw41654	8	1.38826960526184	14.4999099011041	-0.94536996639594	0.192504471484361	19.4121098964452	-1	3.76553471189746	0.969001259686403	1.70476854249139e-47	NA	16.3727031489023	0.0057976329464792	0.893652342373263	16.3727031489023	0	4.51668404530912	0.953273001519126	5.70958354940187e-42	NA
11971	zw4864	sigmoid	sigmoid	11971 zw4864	8	1.38826960526184	20.9491134319596	-0.705455185484401	0.155273065989402	29.2809445147732	-1	3.28100064630899	0.958013584705407	2.07191870543482e-43	NA	24.2086510080566	0.0647233869583573	0.910784298912878	24.2086510080566	0	3.67933227620158	0.968093136535971	4.17260746742073e-47	NA
27.5	4u8c	sigmoid	sigmoid	27.5 4u8c	8	0.615495169955655	0.026821352750031	-0.980705596917336	0.792307034110008	0.341317864397116	-1	0.431909667027036	0.619654672089344	5.0427946974901e-07	NA	1.0730735075528	0.0478598216994523	0.673460254651969	1.0730735075528	0	0.41821075188178	0.638686992805092	2.3348229065027e-07	NA
27.5	abemaciclib	sigmoid	sigmoid	27.5 abemaciclib	8	0.615495169955655	0.00850899158651003	-0.999691419465306	0.992843465392369	0.1021497171216	-1	0.442041268920902	0.598944760565405	1.1170250584446e-06	NA	0.286162575877738	0.00386483718160275	0.566959674688218	0.286162575877738	0	0.47145865034608	0.671334721688295	5.64036728615474e-08	NA
27.5	adavosertib	flat	sigmoid	27.5 adavosertib	8	0.615495169955655	-Inf	-0.992629605661258	1.26314727091705	0	-0.992629605661258	0.01	3.94108656283088e-05	0.99940900007544	-0.35907407229562	0.0656434156424335	0.0305781317025715	0.435760724905349	0.0637367510194662	0.0155757095394182	1.07365244647331	0.794878096338548	4.78829143842512e-11	NA
27.5	amg232	flat	flat	27.5 amg232	8	0.615495169955655	-Inf	-0.99591157401281	1.00537144438359	0	-0.99591157401281	0.01	-1.18760556944153e-11	1	-0.0984251385519241	Inf	0.0194571772827818	0.590825358109461	0	0.0194571772827818	0.01	0.158836580692127	0.0746802333026229	0.542109991139899
27.5	amg337	sigmoid	flat	27.5 amg337	8	0.615495169955655	0.00200873507308299	-0.198266168327099	0.785171613735617	0.00181639408455382	0.0379798143900829	0.784878202214309	0.184935899747418	0.046545368598416	NA	Inf	0.510211524803397	0.695200505334083	0	0.510211524803397	0.01	0.165687834392562	0.0660584904487089	0.699472663645381
27.5	azd0156	sigmoid	sigmoid	27.5 azd0156	8	0.615495169955655	0.0612342104573581	-0.940566462153311	0.883309420949598	0.449208999626477	-1	0.551295707222198	0.575841365120628	2.5877641365005e-06	NA	1.19886493843889	0.104471913603232	0.643255847523872	1.19886493843889	0	0.616868404717884	0.700015349718848	1.43378983589829e-08	NA
27.5	birinapant	sigmoid	sigmoid	27.5 birinapant	8	0.615495169955655	0.0204660713032819	-0.336505732295163	0.581688278378336	0.0204930315585038	-0.00330197461075936	5	0.411631501254109	0.000350542910501948	NA	Inf	0.490683358881381	0.776820288001084	0.0212983014306644	0.612982970513176	5	0.3888829599316	0.000619249839845603	NA
27.5	bortezomib	sigmoid	sigmoid	27.5 bortezomib	8	0.615495169955655	0.00233244434319482	-0.998904582761818	1.33742016220075	0.0123411566880849	-1	0.659422059044379	0.768334364956761	2.97114768099238e-10	NA	0.0312461251500668	0.00982069415432144	0.407203111010974	0.0312461251500668	0	0.606481244563531	0.852477209607302	3.41103972293616e-13	NA
27.5	cabozantinib	sigmoid	sigmoid	27.5 cabozantinib	8	0.615495169955655	0.198658829580659	-0.898195531978794	0.632433706647353	2.76319701175396	-1	0.417317934561869	0.42236978632387	0.0002659184815119	NA	7.50475348230936	0.157997347585875	0.754874229424817	7.50475348230936	0	0.590625874996728	0.516816920231088	1.82673590328652e-05	NA
27.5	carboplatin	sigmoid	sigmoid	27.5 carboplatin	8	0.615495169955655	0.655910378285533	-0.892580555936873	0.590892630792051	2.43092482261046	-1	0.838633485883673	0.65147101688186	1.36013960789246e-07	NA	4.19208630418145	0.158707233978218	0.760407146292476	4.19208630418145	0	0.781084571996719	0.72062916565601	4.9285137483555e-09	NA
27.5	cb839	flat	flat	27.5 cb839	8	0.615495169955655	-Inf	0.209784860767168	0.592314438107069	0	0.209784860767168	0.01	-7.1371777021767e-07	1	0.391763058305726	Inf	0.718846714298696	0.774123177446899	0	0.718846714298696	0.01	-0.0211910450397477	1	0.769275963898233
27.5	copanlisib	sigmoid	sigmoid	27.5 copanlisib	8	0.615495169955655	3.2300829849281e-08	-0.980643300005614	1.83178801456421	1.6e-06	-0.981259506588745	0.27828154604447	0.187132807799256	0.0446986012377212	NA	1.6e-06	0.0540394276743145	0.180389242000078	1.6e-06	0	0.151946631313162	0.375453690426808	0.000857965247929686	NA
27.5	crizotinib	flat	sigmoid	27.5 crizotinib	8	0.615495169955655	-Inf	-0.999989556687834	1.20269540162585	0	-0.999989556687834	0.01	3.57221479260206e-05	0.999464301747916	-0.263873996793456	0.197316378287897	0.000557126029433552	0.488702303925371	0.197316378287897	0	0.380825723576053	0.471553190160734	6.99872947775824e-05	NA
27.5	dabrafenib	flat	flat	27.5 dabrafenib	8	0.615495169955655	-Inf	0.0492559234843147	0.513895478072047	0	0.0492559234843147	0.01	0.0477334142761831	0.480151382039387	0.43963129601921	Inf	0.659406281124222	0.806170094875856	0	0.659406281124222	0.01	0.0338826347673521	0.596277366139007	0.789348503588689
27.5	dasatinib	sigmoid	sigmoid	27.5 dasatinib	8	0.615495169955655	0.0123653456902582	-0.9990055166794	0.871019955310104	0.63663340883042	-1	0.278743908299897	0.241786857723191	0.015735104017385	NA	3.33254424853643	0.00880079408431002	0.639806646119521	3.33254424853643	0	0.973471499103707	0.397644222434234	0.000498650437325478	NA
27.5	dmso	flat	flat	27.5 dmso	8	0.615495169955655	-Inf	0.430662673953723	0.618307633351979	0	0.430662673953723	0.01	0.00636232976697437	0.60397057685665	0.368336926029237	Inf	0.771553206715211	0.761651730946835	0	0.771553206715211	0.01	0.00532076450980346	0.656086496053471	0.75698539091433
27.5	docetaxel	flat	flat	27.5 docetaxel	8	0.615495169955655	-Inf	-0.837881644605318	1.8841077800179	0	-0.837881644605318	0.01	-8.13602518690004e-11	1	-0.844461065906747	-Inf	0.210251276194892	0.153108959926365	0	0.210251276194892	0.01	-5.97084603981557e-11	1	0.177748476243461
27.5	entinostat	sigmoid	sigmoid	27.5 entinostat	8	0.615495169955655	0.0701103640719221	-0.999426760008855	0.851680895747306	0.265967343751376	-1	0.823978021747411	0.790693874002204	6.48229949838003e-11	NA	0.46619927539732	0.00635393250665266	0.614025849795095	0.46619927539732	0	0.880738355857851	0.836782242300914	1.55421504165766e-12	NA
27.5	enzalutamide	sigmoid	sigmoid	27.5 enzalutamide	8	0.615495169955655	5.43216657806249	-0.121047496816109	0.220238246027929	50.983781532999	-1	0.490633817698086	0.474033430030308	6.52186979465978e-05	NA	150.977954586969	0.589058336823795	0.921880126243165	150.977954586969	0	0.47285922203202	0.473652425818134	6.59309579094942e-05	NA
27.5	epz011989	flat	flat	27.5 epz011989	8	0.615495169955655	-Inf	-0.681707377039465	0.785677873187137	0	-0.681707377039465	0.01	0.0375419430731473	0.563283702982649	0.159814680996811	Inf	0.312623184103307	0.704062329880201	0	0.312623184103307	0.01	0.0386491834139343	0.553641316962341	0.679817452489561
27.5	eribulin	flat	flat	27.5 eribulin	8	0.615495169955655	-Inf	-0.841999498594933	1.71799223087614	0	-0.841999498594933	0.01	-1.86064053053769e-10	1	-0.732334520120597	-Inf	0.208153067680816	0.29003302390304	0	0.208153067680816	0.01	-1.56962059350008e-07	1	0.280965171423523
27.5	everolimus	sigmoid	sigmoid	27.5 everolimus	8	0.615495169955655	6.56812325228766	-0.997935306326268	0.387365045055764	12.714537980759	-1	1.66325885877982	0.487525774041839	4.41652224620513e-05	NA	14.6942748536893	0.012602729940009	0.837424607082771	14.6942748536893	0	2.70552179628195	0.620007169269863	4.97314410538482e-07	NA
27.5	fulvestrant	flat	flat	27.5 fulvestrant	8	0.615495169955655	-Inf	-0.226397290819245	0.650363520087585	0	-0.226397290819245	0.01	0.0634042661501244	0.374354130101441	0.288318810666043	Inf	0.498583344200661	0.752023037324445	0	0.498583344200661	0.01	0.0857479722242183	0.260608744439194	0.7262412951866
27.5	ixazomib	flat	sigmoid	27.5 ixazomib	8	0.615495169955655	-Inf	-0.998951056286823	1.07275959823662	0	-0.998951056286823	0.01	0.0674274820325073	0.350945110369821	-0.135620505734611	0.374603546818753	0.00929142442635957	0.53764801023478	0.374603546818753	0	0.230432602733158	0.19048799541392	0.0420096827688076	NA
27.5	lapatinib	sigmoid	sigmoid	27.5 lapatinib	8	0.615495169955655	0.547078018519324	-0.998976318101513	0.566594057987698	1.55376225781104	-1	1.05246878411386	0.80906649143782	1.6339256753866e-11	NA	2.36730655288235	0.00939026936706552	0.748157860134674	2.36730655288235	0	1.1030380741593	0.850467687001329	4.17855157453091e-13	NA
27.5	m3814	flat	sigmoid	27.5 m3814	8	0.615495169955655	-Inf	-0.985249958980863	1.21007519765072	0	-0.985249958980863	0.01	1.9022272735203e-05	0.99971470389976	-0.270988498862779	0.102264444808256	0.045147875962629	0.499789489109908	0.102264444808256	0	0.230064010139735	0.341815333476913	0.00188458793840044	NA
27.5	m6620	sigmoid	sigmoid	27.5 m6620	8	0.615495169955655	0.0625036661432522	-0.999991444971561	1.01900920730651	0.105763827667254	-0.993016832624653	2.07981101453478	0.916157379531096	7.11168731436684e-17	NA	0.150481786481579	0.000489731751679493	0.535366944218559	0.146472551791759	0.023300359461961	1.76720042291257	0.953145421983089	1.1515438046656e-20	NA
27.5	methoxyamine	sigmoid	sigmoid	27.5 methoxyamine	8	0.615495169955655	13.5220649244491	-0.907437744178806	0.297978826503602	16.6500501453844	-0.915248324393689	5	0.710482452105579	8.41634204318444e-09	NA	19.6278200724807	0.133286112409387	0.885467190331096	18.4655420509671	0.125550718945698	4.73696598390386	0.814271201864652	1.07941568833441e-11	NA
27.5	mk2206	sigmoid	sigmoid	27.5 mk2206	8	0.615495169955655	0.00251332721339545	-0.999929742948431	1.07238507537893	0.020498679674993	-0.794373443869897	0.45320908301905	0.579031082951767	2.31073664813232e-06	NA	0.212444942602299	0.00155456134019362	0.566028412843526	0.212444942602299	0	0.305029298617794	0.566149749349514	3.63159818542475e-06	NA
