HCIid	drug	fit_GR	fit_rel_cell	experiment	concentration_points	ctrl_cell_doublings	GR50	GRmax	GR_AOC	GEC50	GRinf	h_GR	r2_GR	pval_GR	flat_fit_GR	IC50	Emax	AUC	EC50	Einf	h	r2_rel_cell	pval_rel_cell	flat_fit_rel_cell
19-12809	gdc_0152	sigmoid	sigmoid	19-12809 gdc_0152	8	0.972824117885217	0.188321725713088	-0.343595980972934	0.506477274452074	16.5767748695674	-1	0.245357065414756	0.463629697942916	1.92682384690859e-13	NA	19.896378638898	0.341022583895217	0.754858374243308	19.896378638898	0	0.247515179073447	0.472690369360768	8.65143306939804e-14	NA
19-12809	gdc_0917	sigmoid	sigmoid	19-12809 gdc_0917	8	0.972824117885217	0.207074792198497	-0.494542776561261	0.512914938405047	10.6683698756221	-1	0.27869707024583	0.532963067170635	2.88076345549818e-16	NA	12.9467671146529	0.265776533272668	0.75183538835122	12.9467671146529	0	0.278938902761512	0.537137107887004	1.88912692400695e-16	NA
19-12809	hci_1046	sigmoid	sigmoid	19-12809 hci_1046	8	0.972824117885217	25.5303580217943	0.44467061227325	0.247914237806506	31.8255430205623	-0.0264992059328525	0.234308084506588	0.152879477079892	0.000410605307721421	NA	419086.789258127	0.730436333443565	0.879846593335515	125.766965520894	0.413937773321988	0.216921485121231	0.156093400451982	0.000343428244277162	NA
19-12809	hci_1058	sigmoid	sigmoid	19-12809 hci_1058	8	0.972824117885217	1951.12431414259	0.53796385365162	0.219834674641721	75.2086465609938	0.200216534369992	0.157114307719541	0.129254306057123	0.00149586625692812	NA	Inf	0.771876724609682	0.893109230257321	117.673421756476	0.598135476280361	0.153290083262881	0.123561059589559	0.00203197453644093	NA
19-12809	inaparib	flat	flat	19-12809 inaparib	8	0.972824117885217	Inf	0.631742326794017	0.202813139054048	0	0.631742326794017	0.01	0.032455608191605	0.212095912352872	0.786385793467336	Inf	0.82867159896131	0.902317226109395	0	0.82867159896131	0.01	0.0296868392120196	0.242582982682463	0.897462580874509
19-12809	ipatasertib	sigmoid	sigmoid	19-12809 ipatasertib	8	0.972824117885217	0.123084647743848	-0.655226704558369	0.621212301788391	0.634222262766247	-0.73962304860181	0.55379047487916	0.810039354181265	1.25080888642487e-34	NA	1.30515258458698	0.174648830821407	0.696823683521674	0.810948863127584	0.111697446259868	0.531286188600387	0.829928372407306	6.91349723544935e-37	NA
19-12809	ixazomib	sigmoid	sigmoid	19-12809 ixazomib	8	0.972824117885217	0.21371066835907	-0.901529673303774	0.603219197725576	1.8017917449331	-1	0.51531741070739	0.713971034427816	2.82664147722195e-26	NA	2.08550067160753	0.051012278265855	0.708486186897848	2.08550067160753	0	0.535428158631204	0.747965464329797	7.38962827756721e-29	NA
19-12809	lapatinib	sigmoid	sigmoid	19-12809 lapatinib	8	0.972824117885217	0.991408298117445	-0.70735337531804	0.527399087475611	4.60840105649317	-1	0.715005074855752	0.683671823016715	3.20981711942362e-24	NA	4.86174343207438	0.140011290624373	0.73941887685594	4.86174343207438	0	0.741610521112095	0.705643101348483	1.08915144406285e-25	NA
19-12809	lcl161	sigmoid	sigmoid	19-12809 lcl161	8	0.972824117885217	0.239712540943562	-0.849150418020915	0.581812219781313	3.2887893032463	-1	0.419504311031524	0.689599929342226	1.31924403138767e-24	NA	3.71484751301183	0.0875587588843093	0.717558237940828	3.71484751301183	0	0.425642729518387	0.695778968437557	5.12736255220473e-25	NA
19-12809	m3814	sigmoid	sigmoid	19-12809 m3814	8	0.972824117885217	1.01880621289631	-0.609387973643107	0.454171138890294	4.68855284511555	-0.948870931621234	0.696978090674909	0.755574468441645	1.74939834553855e-29	NA	5.45946602626317	0.19663989176545	0.776364863184336	5.29629996909804	0.0103128634486497	0.686871139946937	0.781764413880727	8.50162135401914e-32	NA
19-12809	m6620.ve_822	sigmoid	sigmoid	19-12809 m6620.ve_822	8	0.972824117885217	0.48947306953727	-0.996016165420837	0.596875773212503	1.95413983242008	-1	0.793579439358242	0.863150645456363	2.53168348691596e-41	NA	2.04758025057461	0.00226864312200394	0.704850821658296	2.04758025057461	0	0.815453691280229	0.862749686218694	2.90487375145412e-41	NA
19-12809	mk2206	sigmoid	sigmoid	19-12809 mk2206	8	0.972824117885217	0.0534112631379709	-0.974321708336859	0.758152966055242	0.515222536015272	-1	0.484701008057034	0.790382819584454	1.27956726870572e-32	NA	0.588741336756437	0.00930390470613059	0.629580965539481	0.588741336756437	0	0.491565186077378	0.823644121903025	3.80475909760305e-36	NA
19-12809	navitoclax	sigmoid	sigmoid	19-12809 navitoclax	8	0.972824117885217	1.01417030104528	-0.652502822296911	0.44125510283949	7.30490307849851	-1	0.556407310306571	0.646837957161179	5.68563471318338e-22	NA	7.86090282315912	0.168056966826092	0.786361006052724	7.86090282315912	0	0.592532294793549	0.681573554748408	4.37954553049736e-24	NA
19-12809	neratinib	sigmoid	sigmoid	19-12809 neratinib	8	0.972824117885217	0.0132659717986559	-0.809862063393895	0.974186067031016	0.0729703563281556	-0.850107331856218	0.582649893814269	0.747635425680059	7.85840424448215e-29	NA	0.110355076459715	0.083753160882511	0.520237306899096	0.0866431248541932	0.0654482274310881	0.579949717211301	0.788229209570558	2.06873426465945e-32	NA
19-12809	olaparib	sigmoid	sigmoid	19-12809 olaparib	8	0.972824117885217	7.39021293177812	0.154992180795642	0.242395370554635	206.879339439787	-1	0.329717633662886	0.436716641543317	1.92382371143728e-12	NA	229.798559985697	0.588487714742921	0.881954580848576	130.717084958262	0.0890337223494286	0.3475862108974	0.443357696797621	1.1017467894058e-12	NA
19-12809	onalespib	sigmoid	sigmoid	19-12809 onalespib	8	0.972824117885217	0.0137334273126389	-0.576395455096947	1.01328751935552	0.0322248964163547	-0.604743516554122	0.929480962945052	0.643895716822176	8.39707969941082e-22	NA	0.0595328844584352	0.221556161227284	0.503695275800533	0.0342470730197802	0.208862896762839	0.978091276345768	0.688626222580257	1.52846557083304e-24	NA
19-12809	pamiparib	sigmoid	sigmoid	19-12809 pamiparib	8	0.972824117885217	Inf	0.778943937256986	0.106808129283547	12.1931776257324	0.605183507017406	0.238377730948736	0.103826994669399	0.00578651816223143	NA	Inf	0.891972353273466	0.948055519049879	152.817585123115	0.746481610106809	0.203967871973941	0.10036052099827	0.00693776768448097	NA
19-12809	pevenodistat	sigmoid	sigmoid	19-12809 pevenodistat	8	0.972824117885217	0.0368496475102652	-0.617563263202711	0.771917571123868	0.196312956844889	-0.707387442846983	0.527004012672861	0.807140238919251	2.54892083547946e-34	NA	0.424029605185453	0.199016333895142	0.619719242424517	0.2136447082275	0.147842225142268	0.511355921185984	0.819221687289852	1.21864565439575e-35	NA
19-12809	rucaparib	sigmoid	sigmoid	19-12809 rucaparib	8	0.972824117885217	1.12355293930491	-0.587310303280861	0.381360031600726	19.3745066005211	-1	0.385821556227992	0.494168695198695	1.22537230076808e-14	NA	20.7179626540695	0.216139880171284	0.81697743203172	20.7179626540695	0	0.413430035074288	0.512699340490735	2.12060099175355e-15	NA
19-12809	ruxotilinib	sigmoid	sigmoid	19-12809 ruxotilinib	8	0.972824117885217	15.101968466703	-0.340182944732808	0.212080011552273	31.4585805764995	-1	1.49705969552663	0.746208129075405	1.02435913346314e-28	NA	32.5489124332254	0.342269963182358	0.895975010439105	32.5489124332254	0	1.48590779270433	0.741502786046679	2.42899004248086e-28	NA
19-12809	sapanisertib	sigmoid	sigmoid	19-12809 sapanisertib	8	0.972824117885217	0.00129591809943552	-0.844397617091636	1.25870903837752	0.00909414522523112	-0.884667660657945	0.522788628151346	0.760856792118755	6.26510534962008e-30	NA	0.0129733990209061	0.0763477690137836	0.378266033370395	0.0102454022375489	0.0601648167377989	0.543088680866428	0.806280797512209	3.14134478086886e-34	NA
19-12809	selumetinib	sigmoid	sigmoid	19-12809 selumetinib	8	0.972824117885217	0.655347456427842	0.157268864871111	0.368384857529247	0.454682161364177	0.0869066084766102	0.522296694403981	0.526855106838891	5.30548848451813e-16	NA	148.512396429819	0.592687543829853	0.821974433810084	96.5145238985261	0.0504256813997595	0.246666139851136	0.517815330492867	1.29130764991556e-15	NA
19-12809	tak_243	sigmoid	sigmoid	19-12809 tak_243	8	0.972824117885217	7.70180200996968e-09	-0.992288542194787	1.76395449967437	1.6e-06	-1	0.205875109320551	0.340021035101065	3.29544757296423e-09	NA	1.6e-06	0.00331605798816026	0.11948511146543	1.6e-06	0	0.20457633118379	0.373452735798435	2.86305957924259e-10	NA
19-12809	talazoparib	sigmoid	sigmoid	19-12809 talazoparib	8	0.972824117885217	0.592629929538759	0.160868759363994	0.445542440165322	1417.26467202386	-0.78055560322657	0.120884476161282	0.168685207019048	0.000169425551892186	NA	50558.6888839463	0.592291285791992	0.786082740768944	88.4362701156927	0.286015237672509	0.133683368273009	0.174930502063926	0.000118865275504018	NA
19-12809	tivantinib	sigmoid	sigmoid	19-12809 tivantinib	8	0.972824117885217	0.296039401262798	-0.214617925865805	0.458043962390586	0.401101269889593	-0.160425260281545	0.916220853451575	0.786366589269496	3.12213147564882e-32	NA	3.919102510536	0.407070300125637	0.778971960850661	0.433784713760701	0.430354950277039	0.895562992855395	0.817235764753682	2.03651229204459e-35	NA
19-12809	trametinib	sigmoid	sigmoid	19-12809 trametinib	8	0.972824117885217	8.19044655802633e-05	0.123371862198762	0.601893442554874	1.6e-06	0.193819433469885	0.124616152289784	0.10358261615695	0.00586114804977906	NA	490.074617748279	0.573904037480407	0.711422158986142	69.3769133141405	0.100927494977299	0.115327149071659	0.19711764766522	3.30095699828467e-05	NA
19-12809	vinorelbine	sigmoid	sigmoid	19-12809 vinorelbine	8	0.972824117885217	9.07259323031287e-06	-0.75269181058513	0.934203164025339	0.185627511590187	-1	0.110677595859508	0.243845032901292	1.9710971898807e-06	NA	0.282405850660362	0.117315687712001	0.5452484565824	0.282405850660362	0	0.116556011904228	0.271867322504604	3.34113891377242e-07	NA
19-24883	5_aza	sigmoid	sigmoid	19-24883 5_aza	8	1.30300648424677	19.0792657565234	0.323121122739251	0.147099203717359	142.781667680133	-0.83037186434209	0.486211874622513	0.798362508279384	2.06466910646237e-33	NA	198.88432935405	0.586961563859125	0.907552290121129	13.7396488738685	0.412184311899458	0.650854445256239	0.810222810759865	1.19527675520864e-34	NA
19-24883	a_966492	sigmoid	sigmoid	19-24883 a_966492	8	1.30300648424677	11.8052961446879	-0.0756455473072137	0.17586154082373	15.9702231768759	-0.278101327880251	1.46353846633515	0.91113673176031	3.88997889499105e-50	NA	24.2170706148333	0.366438749234815	0.89166840911119	14.5686025505139	0.265081880708689	1.48639769089076	0.899127734322641	1.50408871037413e-47	NA
19-24883	abemaciclib	sigmoid	sigmoid	19-24883 abemaciclib	8	1.30300648424677	13.163504469134	0.0383059892165114	0.179207470922717	80.094291765293	-1	0.608394514649832	0.477630115170708	5.5586864640622e-14	NA	124.147025610523	0.462846323244488	0.891663765780324	124.147025610523	0	0.399434955624528	0.483600783445908	3.23833677289826e-14	NA
19-24883	adavosertib	sigmoid	sigmoid	19-24883 adavosertib	8	1.30300648424677	0.144889709227217	-0.406171760072617	0.607117713989669	0.215859305948181	-0.365341020944955	1.37591887922219	0.929444207586897	7.60388724471126e-55	NA	0.302465254466098	0.206981050025201	0.649570704798416	0.196853215981135	0.225590088717266	1.39691229586811	0.939577163333963	5.2053768893793e-58	NA
19-24883	afatinib	sigmoid	sigmoid	19-24883 afatinib	8	1.30300648424677	0.00929820196395223	-0.979335312472393	0.853581382265154	0.518841978592771	-1	0.273165799140788	0.556912715851875	2.42659039797572e-17	NA	0.126745947595077	0.00299143409422763	0.508016895095212	0.126745947595077	0	0.213143015646492	0.489361188429904	1.91139115333723e-14	NA
19-24883	alisertib	sigmoid	sigmoid	19-24883 alisertib	8	1.30300648424677	0.0505720962456957	0.449494925036035	0.397722501551538	0.024412524099935	0.38383905392057	2.00415216405396	0.641929586776059	1.08771861250794e-21	NA	Inf	0.661348249184649	0.75360710509449	0.0232550782238916	0.622071519303422	1.94397739916839	0.647135731610069	5.46463439586325e-22	NA
19-24883	alpelisib	sigmoid	sigmoid	19-24883 alpelisib	8	1.30300648424677	2.19851064094576	-0.225555091719413	0.304263846104859	20.9876842134426	-1	0.486939936390645	0.922557947958762	6.0521830850251e-53	NA	10.0202963002541	0.293342273014418	0.8142405098009	10.0202963002541	0	0.510936855638577	0.925073819770949	1.28167777554489e-53	NA
19-24883	amg232	sigmoid	sigmoid	19-24883 amg232	8	1.30300648424677	30.2355638812543	0.145049777834703	0.0676659124145073	29.215317968646	0.0731370498703304	4.60719435273698	0.958068408354075	1.81736995314303e-65	NA	44.896773162267	0.485593232958808	0.95912252102442	26.5367715762986	0.463930942577165	5	0.966430526558407	5.24074306785249e-70	NA
19-24883	astx660	sigmoid	sigmoid	19-24883 astx660	8	1.30300648424677	17.2333079748179	-0.373590416114115	0.148251352428379	32.1417020891518	-1	1.76254474774594	0.911518315459577	3.17767126305699e-50	NA	26.3205617161881	0.233974035038236	0.912093669327922	26.3205617161881	0	1.82570916741084	0.914404039276767	6.68811492202724e-51	NA
19-24883	birinapant	sigmoid	sigmoid	19-24883 birinapant	8	1.30300648424677	39.1827007020077	0.392610256805774	0.202149102500242	121.730360737078	-0.199674560220612	0.29641424494328	0.42865377035159	3.75206360592238e-12	NA	1606.96025347682	0.62460933405659	0.872710357273638	134.10574692519	0.253522019611015	0.284817274545721	0.421983280571278	6.47438971108175e-12	NA
19-24883	carboplatin	sigmoid	sigmoid	19-24883 carboplatin	8	1.30300648424677	10.8200380943258	-0.030790335311856	0.140155307991675	12.1153912063454	-0.112219181383294	1.79066058419287	0.966585115750989	4.21869539603396e-70	NA	21.9240001313054	0.390574906234245	0.914937734577901	11.3502006867277	0.350243028847865	1.83124585059756	0.974420690526599	1.48174805560838e-75	NA
19-24883	copanlisib	sigmoid	sigmoid	19-24883 copanlisib	8	1.30300648424677	0.00263439851681604	-0.413408095543181	0.944047831226122	0.0113277912240458	-0.463600151611737	0.449791877555785	0.965324590700127	2.40444593223623e-69	NA	0.020561189330206	0.202611499432906	0.448838899209869	0.00777798829592857	0.176383718742237	0.447532373828951	0.958325219827753	1.36158867530854e-65	NA
19-24883	dmso	flat	flat	19-24883 dmso	8	1.30300648424677	Inf	0.949000324664925	0.0546121647499281	0	0.949000324664925	0.01	-0.0290406901853848	1	0.946111805067024	Inf	0.967011597023125	0.965221450931653	0	0.967011597023125	0.01	-0.031007458155196	1	0.965545535195594
19-24883	docetaxel	flat	flat	19-24883 docetaxel	8	1.30300648424677	-Inf	-0.430684344738256	1.33456246597591	0	-0.430684344738256	0.01	-6.04294341455258e-07	1	-0.341339115487136	-Inf	0.195199719507201	0.240048836154804	0	0.195199719507201	0.01	-2.30371497145221e-06	1	0.236878890913155
19-24883	entinostat	sigmoid	sigmoid	19-24883 entinostat	8	1.30300648424677	0.332143474625933	-0.76969925981648	0.578679328459841	0.85881123157595	-0.782556297092491	0.991600113387694	0.979717115374709	2.72330857100599e-80	NA	0.721896256633437	0.060306014912485	0.672912379371195	0.637542952730251	0.0622339642315346	1.0697225362014	0.973828598260649	4.34378429530556e-75	NA
19-24883	erdafatinib	sigmoid	sigmoid	19-24883 erdafatinib	8	1.30300648424677	10.8442604344675	-0.975275229380233	0.188986729664872	14.7549271562019	-1	3.56760498731422	0.993743641806043	2.67371708193255e-104	NA	13.0768738994706	0.00353633921338412	0.89682761907772	13.0768738994706	0	4.0574670725996	0.990598904616685	5.48766479388846e-96	NA
19-24883	eribulin	flat	flat	19-24883 eribulin	8	1.30300648424677	-Inf	-0.300867762149237	1.30940880313154	0	-0.300867762149237	0.01	-4.77467886117466e-07	1	-0.309526842306045	-Inf	0.255667461370835	0.251902777905265	0	0.255667461370835	0.01	-6.93711529109464e-07	1	0.251844209687773
19-24883	everolimus	sigmoid	sigmoid	19-24883 everolimus	8	1.30300648424677	9.82401334906805	-0.973697071919931	0.356936299620586	14.8940139690664	-1	2.64007209188469	0.839712226398902	4.26892612918536e-38	NA	10.7001817077679	0.003773930079819	0.79015108621638	10.7001817077679	0	1.00722767986373	0.751888329134666	3.53523339487604e-29	NA
19-24883	gdc_0152	sigmoid	sigmoid	19-24883 gdc_0152	8	1.30300648424677	16.7430191623176	0.340563680296091	0.135057836082361	11.2163144217526	0.130327640286612	0.753824068925529	0.350773096101234	1.52277558982494e-09	NA	56085.0163988732	0.620890838209089	0.920143528541884	10.8772846989246	0.49902916720686	0.730492232375536	0.359993292002758	7.77450447076526e-10	NA
19-24883	gdc_0917	sigmoid	sigmoid	19-24883 gdc_0917	8	1.30300648424677	35.0467184583286	0.334785221440726	0.0888292052210894	94.0348946529731	-1	1.11310046150623	0.848992612432486	2.58770719359596e-39	NA	68.9683010207103	0.590724621780373	0.944528203769656	68.9683010207103	0	1.16711988155798	0.841436209993176	2.567963444859e-38	NA
19-24883	hci_1046	sigmoid	sigmoid	19-24883 hci_1046	8	1.30300648424677	6.05542624935249	0.244382722624952	0.156277651381994	4.25554419281896	0.235886249421609	1.80938501146442	0.701886166592887	1.97678787359949e-25	NA	Inf	0.551796958084188	0.905403155012835	4.03343243569489	0.54698519690951	1.77920815107819	0.746232233271922	1.01979648852673e-28	NA
19-24883	hci_1058	sigmoid	sigmoid	19-24883 hci_1058	8	1.30300648424677	56.2676957671446	0.503350790756142	0.15306623620273	128.621729849794	-0.156810677367582	0.32994980927536	0.522308642976035	8.31624025761312e-16	NA	1741.96456528382	0.693784514202281	0.903511989349704	137.629895339506	0.278646683543151	0.321033703969337	0.534872402600311	2.37623335644056e-16	NA
19-24883	inaparib	sigmoid	sigmoid	19-24883 inaparib	8	1.30300648424677	39.4882430017388	0.347191100924026	0.0843945970113067	79.0190132280205	-1	1.5837324905682	0.522477852808095	8.17890905608468e-16	NA	66.5242702880051	0.611080431538959	0.947984930575248	66.5242702880051	0	1.58405773432422	0.524164618451447	6.92574321929555e-16	NA
19-24883	ipatasertib	sigmoid	sigmoid	19-24883 ipatasertib	8	1.30300648424677	4.02567930710154	-0.108940645042094	0.228765053226473	7.18434110063462	-0.314976818801405	0.843478965387981	0.957971816656255	2.02492551779167e-65	NA	13.1422692601657	0.34953089351144	0.860014892186246	5.697667118147	0.257966394397589	0.868092346566991	0.949971327062387	7.29948461379383e-62	NA
19-24883	ixazomib	sigmoid	sigmoid	19-24883 ixazomib	8	1.30300648424677	3.87857205290832	-0.790092305299175	0.292826774445023	9.24884468378456	-1	1.26417992842693	0.971025067301987	5.18865130966942e-73	NA	6.99437931125141	0.0531479723221854	0.833139280177536	6.99437931125141	0	1.35835833093993	0.975083152989454	4.31693018317449e-76	NA
19-24883	lapatinib	sigmoid	sigmoid	19-24883 lapatinib	8	1.30300648424677	10.7282042986412	0.0530680663857279	0.178775954166291	67.9772371743251	-1	0.595035609004473	0.869016471172594	3.22986424786989e-42	NA	39.1280314967335	0.43500462567705	0.888381622254852	39.1280314967335	0	0.599181187539922	0.856231954025895	2.57117355546297e-40	NA
19-24883	lcl161	sigmoid	sigmoid	19-24883 lcl161	8	1.30300648424677	27.7527118649038	-0.0491729614360164	0.111708471323392	47.6464699523994	-1	2.03267925569402	0.802954288820508	6.99275594442463e-34	NA	40.4357077059007	0.391021611897164	0.93269026194274	40.4357077059007	0	2.08343824516959	0.806724077223243	2.82068445976164e-34	NA
19-24883	m3814	sigmoid	sigmoid	19-24883 m3814	8	1.30300648424677	1.45424058110585	-0.47891523479988	0.380556568616099	10.3814745167832	-1	0.558936879887219	0.792893001245921	7.26364207641199e-33	NA	5.84492646353618	0.179502392248814	0.774482893737891	5.84492646353618	0	0.570395296719065	0.790413636960853	1.27075552209287e-32	NA
19-24883	m6620.ve_822	sigmoid	sigmoid	19-24883 m6620.ve_822	8	1.30300648424677	0.782271651215279	-0.989400012846655	0.465973661959702	2.99813522022987	-1	0.817697460555085	0.885095130085148	6.85340606026353e-45	NA	1.99594501627474	0.00116823846412349	0.739763610549516	1.99594501627474	0	0.86411690757043	0.894225295440416	1.39941197433032e-46	NA
19-24883	mk2206	sigmoid	sigmoid	19-24883 mk2206	8	1.30300648424677	0.957387387588571	-0.982824545714842	0.440518647733786	6.14487086414955	-1	0.590917075975239	0.833550329729316	2.51361142256162e-37	NA	3.43169561530197	0.00224561763951572	0.741318451944926	3.43169561530197	0	0.486824339633661	0.851643020736364	1.12583605304356e-39	NA
19-24883	navitoclax	sigmoid	sigmoid	19-24883 navitoclax	8	1.30300648424677	2.4134401986108	-0.948043630626809	0.381351998313347	7.07038652439965	-1	1.02209617439787	0.828475887912017	1.03105884503023e-36	NA	5.36865680942286	0.00888563950185256	0.785523321633676	5.36865680942286	0	0.938545827041155	0.829655003355107	7.45557178096697e-37	NA
19-24883	neratinib	sigmoid	sigmoid	19-24883 neratinib	8	1.30300648424677	0.266963936021947	-0.309084521562751	0.485680685680659	18.9508876020437	-1	0.257739408645087	0.635552693190883	2.49363580857386e-21	NA	6.03907997617907	0.275730520816024	0.703457304191654	6.03907997617907	0	0.24506545477771	0.653847233507033	2.21608760152581e-22	NA
